s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 5.2069516E+000, 1.2499973E+001,-3.3608462E+000,-7.3270508E-003,-3.0431594E-001, 2.5577584E-003, 0.0000000E+000, 0.0000000E+000, 9.0304189E+000, 8.8300416E+000, 6.5703811E-004, 6.5703811E-004
 5.3319983E+000, 1.2499733E+001,-3.3559836E+000,-3.3860475E-002,-3.3507589E-001, 2.5574386E-003, 0.0000000E+000, 0.0000000E+000, 8.9617130E+000, 8.7773708E+000, 6.5704684E-004, 6.5704684E-004
 5.4570456E+000, 1.2499702E+001,-3.3588621E+000,-6.8253525E-002,-3.6394117E-001, 2.5571857E-003, 0.0000000E+000, 0.0000000E+000, 8.9217490E+000, 8.7112023E+000, 6.5705363E-004, 6.5705363E-004
 5.5820923E+000, 1.2499753E+001,-3.3565344E+000,-1.1061646E-001,-3.9043813E-001, 2.5569019E-003, 0.0000000E+000, 0.0000000E+000, 8.8666925E+000, 8.6447208E+000, 6.5705892E-004, 6.5705892E-004
 5.7071390E+000, 1.2499817E+001,-3.3492351E+000,-1.6610736E-001,-4.1505586E-001, 2.5565160E-003, 0.0000000E+000, 0.0000000E+000, 8.8097308E+000, 8.5719752E+000, 6.5706304E-004, 6.5706304E-004
 5.8321857E+000, 1.2499866E+001,-3.3411400E+000,-2.3600103E-001,-4.4026626E-001, 2.5558980E-003, 0.0000000E+000, 0.0000000E+000, 8.7409921E+000, 8.4850141E+000, 6.5706625E-004, 6.5706625E-004
 5.9572325E+000, 1.2499904E+001,-3.3337993E+000,-3.1163554E-001,-4.6428784E-001, 2.5549879E-003, 0.0000000E+000, 0.0000000E+000, 8.6614536E+000, 8.3927361E+000, 6.5706875E-004, 6.5706875E-004
 6.0947843E+000, 1.2191067E+001,-3.3259353E+000,-3.9679123E-001,-4.8850170E-001, 2.5537927E-003, 0.0000000E+000, 0.0000000E+000, 8.5758322E+000, 7.9823928E+000, 6.5707087E-004, 6.5707087E-004
 6.2323356E+000, 1.2332066E+001,-3.2449632E+000,-4.6149675E-001,-5.1031160E-001, 2.5521018E-003, 0.0000000E+000, 0.0000000E+000, 8.1810635E+000, 8.1178462E+000, 6.5707247E-004, 6.5707247E-004
 6.3698874E+000, 1.2408684E+001,-3.2644669E+000,-5.1541965E-001,-5.3197081E-001, 2.5494478E-003, 0.0000000E+000, 0.0000000E+000, 8.3340653E+000, 8.0993764E+000, 6.5707369E-004, 6.5707369E-004
 6.5074387E+000, 1.2450409E+001,-3.2932112E+000,-5.5563639E-001,-5.5266014E-001, 2.5464958E-003, 0.0000000E+000, 0.0000000E+000, 8.3305185E+000, 8.0514482E+000, 6.5707462E-004, 6.5707462E-004
 6.6449900E+000, 1.2473109E+001,-3.3254180E+000,-5.8088072E-001,-5.6915490E-001, 2.5433136E-003, 0.0000000E+000, 0.0000000E+000, 8.2982127E+000, 8.0001988E+000, 6.5707533E-004, 6.5707533E-004
 6.7825418E+000, 1.2485431E+001,-3.3520217E+000,-5.9330644E-001,-5.8228071E-001, 2.5402353E-003, 0.0000000E+000, 0.0000000E+000, 8.2568062E+000, 7.9603629E+000, 6.5707586E-004, 6.5707586E-004
 6.9200931E+000, 1.2492099E+001,-3.3677373E+000,-5.9372508E-001,-5.9289999E-001, 2.5379236E-003, 0.0000000E+000, 0.0000000E+000, 8.2204719E+000, 7.9402746E+000, 6.5707627E-004, 6.5707627E-004
 7.0576448E+000, 1.2495687E+001,-3.3820720E+000,-5.8203575E-001,-6.0283401E-001, 2.5370254E-003, 0.0000000E+000, 0.0000000E+000, 8.1978220E+000, 7.9312826E+000, 6.5707657E-004, 6.5707657E-004
 7.1951962E+000, 1.2497616E+001,-3.3928432E+000,-5.5912181E-001,-6.1224294E-001, 2.5374085E-003, 0.0000000E+000, 0.0000000E+000, 8.1796871E+000, 7.9359460E+000, 6.5707681E-004, 6.5707681E-004
 7.3327475E+000, 1.2498653E+001,-3.3977237E+000,-5.2460727E-001,-6.2348709E-001, 2.5385015E-003, 0.0000000E+000, 0.0000000E+000, 8.1655888E+000, 7.9553732E+000, 6.5707699E-004, 6.5707699E-004
 7.4702992E+000, 1.2499220E+001,-3.4044212E+000,-4.7778164E-001,-6.3422907E-001, 2.5397591E-003, 0.0000000E+000, 0.0000000E+000, 8.1604518E+000, 7.9853278E+000, 6.5707712E-004, 6.5707712E-004
 7.6078506E+000, 1.2499528E+001,-3.4116189E+000,-4.2061617E-001,-6.4641802E-001, 2.5408732E-003, 0.0000000E+000, 0.0000000E+000, 8.1553528E+000, 8.0234155E+000, 6.5707722E-004, 6.5707722E-004
 7.7454023E+000, 1.2499701E+001,-3.4144653E+000,-3.5635039E-001,-6.5913552E-001, 2.5421861E-003, 0.0000000E+000, 0.0000000E+000, 8.1510634E+000, 8.0722919E+000, 6.5707730E-004, 6.5707730E-004
 7.8829536E+000, 1.2499799E+001,-3.4204207E+000,-2.8977717E-001,-6.7236250E-001, 2.5441845E-003, 0.0000000E+000, 0.0000000E+000, 8.1507015E+000, 8.1197825E+000, 6.5707736E-004, 6.5707736E-004
 8.0205050E+000, 1.2499835E+001,-3.4240378E+000,-2.2423383E-001,-6.8587177E-001, 2.5468928E-003, 0.0000000E+000, 0.0000000E+000, 8.1456466E+000, 8.1682382E+000, 6.5707741E-004, 6.5707741E-004
 8.1580563E+000, 1.2499834E+001,-3.4631416E+000,-1.6349123E-001,-6.9862715E-001, 2.5498779E-003, 0.0000000E+000, 0.0000000E+000, 8.1425200E+000, 8.1771235E+000, 6.5707744E-004, 6.5707744E-004
 8.2956085E+000, 1.2499827E+001,-3.4276803E+000,-1.0839262E-001,-7.1040759E-001, 2.5525303E-003, 0.0000000E+000, 0.0000000E+000, 8.1026042E+000, 8.2558987E+000, 6.5707747E-004, 6.5707747E-004
 8.4331598E+000, 1.2499791E+001,-4.6394740E+000,-8.1931099E-002,-7.2166705E-001, 2.5545252E-003, 0.0000000E+000, 0.0000000E+000, 8.1374564E+000, 7.0592737E+000, 6.5707749E-004, 6.5707749E-004
 8.5707111E+000, 1.2499912E+001,-3.9542637E+000,-3.3188800E-002,-7.3189744E-001, 2.5561545E-003, 0.0000000E+000, 0.0000000E+000, 6.9041730E+000, 7.7831179E+000, 6.5707750E-004, 6.5707750E-004
 8.7082624E+000, 1.2499534E+001,-3.7819631E+000,-2.0542187E-003,-7.4400275E-001, 2.5567707E-003, 0.0000000E+000, 0.0000000E+000, 7.5964759E+000, 7.9740707E+000, 6.5707751E-004, 6.5707751E-004
 8.8458147E+000, 1.2499633E+001,-3.7336489E+000, 1.8136954E-002,-7.5643758E-001, 2.5573167E-003, 0.0000000E+000, 0.0000000E+000, 7.7659154E+000, 8.0302405E+000, 6.5707752E-004, 6.5707752E-004
 8.9833660E+000, 1.2499888E+001,-3.6740891E+000, 3.0617411E-002,-7.6855292E-001, 2.5580284E-003, 0.0000000E+000, 0.0000000E+000, 7.8096167E+000, 8.0904215E+000, 6.5707753E-004, 6.5707753E-004
 9.1209173E+000, 1.2500033E+001,-3.6310877E+000, 3.6155637E-002,-7.8067700E-001, 2.5587722E-003, 0.0000000E+000, 0.0000000E+000, 7.8647667E+000, 8.1269828E+000, 6.5707753E-004, 6.5707753E-004
 9.2584686E+000, 1.2500119E+001,-3.5903857E+000, 3.5975031E-002,-7.9175189E-001, 2.5594578E-003, 0.0000000E+000, 0.0000000E+000, 7.9038679E+000, 8.1565157E+000, 6.5707754E-004, 6.5707754E-004
 9.3960199E+000, 1.2500167E+001,-3.5255522E+000, 3.0017202E-002,-8.0153937E-001, 2.5600151E-003, 0.0000000E+000, 0.0000000E+000, 7.9412708E+000, 8.2056531E+000, 6.5707754E-004, 6.5707754E-004
 9.5335722E+000, 1.2500167E+001,-3.4577182E+000, 1.4881131E-002,-8.1015182E-001, 2.5604329E-003, 0.0000000E+000, 0.0000000E+000, 8.0013398E+000, 8.2497383E+000, 6.5707754E-004, 6.5707754E-004
 9.6711235E+000, 1.2500116E+001,-3.3887187E+000,-7.1164988E-003,-8.1783199E-001, 2.5606777E-003, 0.0000000E+000, 0.0000000E+000, 8.0578840E+000, 8.2890091E+000, 6.5707754E-004, 6.5707754E-004
 9.8086748E+000, 1.2499988E+001,-3.3214205E+000,-3.9664421E-002,-8.2501309E-001, 2.5607361E-003, 0.0000000E+000, 0.0000000E+000, 8.1115953E+000, 8.3164503E+000, 6.5707754E-004, 6.5707754E-004
 9.9462261E+000, 1.2499720E+001,-3.6725766E+000,-8.9418332E-002,-8.3198496E-001, 2.5606125E-003, 0.0000000E+000, 0.0000000E+000, 8.1498880E+000, 7.9083007E+000, 6.5707755E-004, 6.5707755E-004
 1.0083777E+001, 1.2499849E+001,-3.5397753E+000,-1.4085094E-001,-8.3672522E-001, 2.5603334E-003, 0.0000000E+000, 0.0000000E+000, 7.7531502E+000, 7.9850579E+000, 6.5707755E-004, 6.5707755E-004
 1.0221330E+001, 1.2497941E+001,-3.4394886E+000,-1.9854756E-001,-8.4285376E-001, 2.5599031E-003, 0.0000000E+000, 0.0000000E+000, 7.8356913E+000, 8.0196107E+000, 6.5707755E-004, 6.5707755E-004
 1.0358881E+001, 1.2496458E+001,-3.4189712E+000,-2.5473348E-001,-8.5073252E-001, 2.5593404E-003, 0.0000000E+000, 0.0000000E+000, 7.8731539E+000, 7.9745805E+000, 6.5707755E-004, 6.5707755E-004
 1.0496432E+001, 1.2495248E+001,-3.3968496E+000,-3.0088505E-001,-8.5957899E-001, 2.5586669E-003, 0.0000000E+000, 0.0000000E+000, 7.8272199E+000, 7.9404926E+000, 6.5707755E-004, 6.5707755E-004
 1.0633984E+001, 1.2493824E+001,-3.3989829E+000,-3.3484538E-001,-8.7051807E-001, 2.5578954E-003, 0.0000000E+000, 0.0000000E+000, 7.7879217E+000, 7.8920360E+000, 6.5707755E-004, 6.5707755E-004
 1.0771535E+001, 1.2492333E+001,-3.3881930E+000,-3.5594379E-001,-8.8222878E-001, 2.5570335E-003, 0.0000000E+000, 0.0000000E+000, 7.7288697E+000, 7.8685248E+000, 6.5707755E-004, 6.5707755E-004
 1.0909087E+001, 1.2491253E+001,-3.3909666E+000,-3.6880570E-001,-8.9543718E-001, 2.5560807E-003, 0.0000000E+000, 0.0000000E+000, 7.6877356E+000, 7.8385997E+000, 6.5707755E-004, 6.5707755E-004
 1.1046638E+001, 1.2490883E+001,-3.4264952E+000,-3.7368844E-001,-9.0915014E-001, 2.5550601E-003, 0.0000000E+000, 0.0000000E+000, 7.6347568E+000, 7.7841038E+000, 6.5707755E-004, 6.5707755E-004
 1.1184190E+001, 1.2491722E+001,-3.4643770E+000,-3.7463510E-001,-9.2280688E-001, 2.5540045E-003, 0.0000000E+000, 0.0000000E+000, 7.5562770E+000, 7.7324567E+000, 6.5707755E-004, 6.5707755E-004
 1.1321741E+001, 1.2493760E+001,-3.5308705E+000,-3.7722141E-001,-9.3572789E-001, 2.5529782E-003, 0.0000000E+000, 0.0000000E+000, 7.4771395E+000, 7.6524935E+000, 6.5707755E-004, 6.5707755E-004
 1.1459293E+001, 1.2496537E+001,-3.5601890E+000,-3.7987382E-001,-9.4759867E-001, 2.5520848E-003, 0.0000000E+000, 0.0000000E+000, 7.3698354E+000, 7.6114272E+000, 6.5707755E-004, 6.5707755E-004
 1.1596845E+001, 1.2499066E+001,-3.5874788E+000,-3.8387256E-001,-9.6100513E-001, 2.5513817E-003, 0.0000000E+000, 0.0000000E+000, 7.3038834E+000, 7.5692607E+000, 6.5707755E-004, 6.5707755E-004
 1.1734396E+001, 1.2501431E+001,-3.6100069E+000,-3.9046420E-001,-9.6901805E-001, 2.5508981E-003, 0.0000000E+000, 0.0000000E+000, 7.2436764E+000, 7.5344927E+000, 6.5707755E-004, 6.5707755E-004
 1.1855530E+001, 1.2920132E+001,-3.6152270E+000,-4.0710570E-001,-9.7100677E-001, 2.5506846E-003, 0.0000000E+000, 0.0000000E+000, 7.1901125E+000, 7.9293431E+000, 6.5707755E-004, 6.5707755E-004
 1.1976664E+001, 1.2746028E+001,-3.7277985E+000,-4.5666657E-001,-9.7188008E-001, 2.5506361E-003, 0.0000000E+000, 0.0000000E+000, 7.5718259E+000, 7.5922333E+000, 6.5707755E-004, 6.5707755E-004
 1.2097797E+001, 1.2644449E+001,-3.7315272E+000,-5.2221344E-001,-9.6873956E-001, 2.5507812E-003, 0.0000000E+000, 0.0000000E+000, 7.2244510E+000, 7.4245201E+000, 6.5707755E-004, 6.5707755E-004
 1.2218930E+001, 1.2584697E+001,-3.6784404E+000,-6.0326053E-001,-9.6825604E-001, 2.5509883E-003, 0.0000000E+000, 0.0000000E+000, 7.0507057E+000, 7.3372912E+000, 6.5707755E-004, 6.5707755E-004
 1.2340064E+001, 1.2549492E+001,-3.6671490E+000,-6.9605028E-001,-9.6539853E-001, 2.5512625E-003, 0.0000000E+000, 0.0000000E+000, 6.9654078E+000, 7.2234456E+000, 6.5707755E-004, 6.5707755E-004
 1.2473311E+001, 1.2225887E+001,-3.6538990E+000,-8.1237829E-001,-9.6441381E-001, 2.5516576E-003, 0.0000000E+000, 0.0000000E+000, 6.8534083E+000, 6.7977479E+000, 6.5707755E-004, 6.5707755E-004
 1.2606559E+001, 1.2348125E+001,-3.5519923E+000,-9.2573796E-001,-9.6136522E-001, 2.5520869E-003, 0.0000000E+000, 0.0000000E+000, 6.4410139E+000, 6.9115819E+000, 6.5707755E-004, 6.5707755E-004
 1.2739805E+001, 1.2415353E+001,-3.5328406E+000,-1.0299535E+000,-9.6019998E-001, 2.5525189E-003, 0.0000000E+000, 0.0000000E+000, 6.5717043E+000, 6.8949114E+000, 6.5707755E-004, 6.5707755E-004
 1.2886377E+001, 1.2130875E+001,-3.5271558E+000,-1.1576329E+000,-9.5771115E-001, 2.5530552E-003, 0.0000000E+000, 0.0000000E+000, 6.5734779E+000, 6.4909281E+000, 6.5707755E-004, 6.5707755E-004
 1.3032949E+001, 1.2306718E+001,-3.4410636E+000,-1.2429472E+000,-9.6177195E-001, 2.5535481E-003, 0.0000000E+000, 0.0000000E+000, 6.2077134E+000, 6.6634887E+000, 6.5707755E-004, 6.5707755E-004
 1.3179521E+001, 1.2397793E+001,-3.4528039E+000,-1.3324261E+000,-9.5880207E-001, 2.5539656E-003, 0.0000000E+000, 0.0000000E+000, 6.4141432E+000, 6.6563152E+000, 6.5707755E-004, 6.5707755E-004
 1.3326093E+001, 1.2445439E+001,-3.4753390E+000,-1.4122475E+000,-9.5993582E-001, 2.5544712E-003, 0.0000000E+000, 0.0000000E+000, 6.4339770E+000, 6.6004709E+000, 6.5707755E-004, 6.5707755E-004
 1.3472665E+001, 1.2470483E+001,-3.4888818E+000,-1.4860432E+000,-9.6141928E-001, 2.5550522E-003, 0.0000000E+000, 0.0000000E+000, 6.4101405E+000, 6.5366937E+000, 6.5707755E-004, 6.5707755E-004
 1.3619236E+001, 1.2483742E+001,-3.4903424E+000,-1.5620286E+000,-9.6268744E-001, 2.5556843E-003, 0.0000000E+000, 0.0000000E+000, 6.3730325E+000, 6.4712393E+000, 6.5707755E-004, 6.5707755E-004
 1.3765808E+001, 1.2490759E+001,-3.4829025E+000,-1.6361321E+000,-9.6040610E-001, 2.5563291E-003, 0.0000000E+000, 0.0000000E+000, 6.3270215E+000, 6.4138749E+000, 6.5707755E-004, 6.5707755E-004
 1.3912379E+001, 1.2494446E+001,-3.4737988E+000,-1.7245192E+000,-9.5469329E-001, 2.5569137E-003, 0.0000000E+000, 0.0000000E+000, 6.2907361E+000, 6.3439919E+000, 6.5707755E-004, 6.5707755E-004
 1.4058951E+001, 1.2496290E+001,-3.4573757E+000,-1.8229027E+000,-9.5492375E-001, 2.5573642E-003, 0.0000000E+000, 0.0000000E+000, 6.2285495E+000, 6.2636455E+000, 6.5707755E-004, 6.5707755E-004
 1.4205523E+001, 1.2497079E+001,-3.4436459E+000,-1.8982846E+000,-9.5767046E-001, 2.5576074E-003, 0.0000000E+000, 0.0000000E+000, 6.1653670E+000, 6.2000360E+000, 6.5707755E-004, 6.5707755E-004
 1.4352095E+001, 1.2497274E+001,-3.4484178E+000,-2.0121886E+000,-9.5036852E-001, 2.5576012E-003, 0.0000000E+000, 0.0000000E+000, 6.1137066E+000, 6.0888562E+000, 6.5707755E-004, 6.5707755E-004
 1.4498667E+001, 1.2497247E+001,-3.4527610E+000,-2.0958908E+000,-9.5753408E-001, 2.5573403E-003, 0.0000000E+000, 0.0000000E+000, 6.0192399E+000, 5.9936187E+000, 6.5707755E-004, 6.5707755E-004
 1.4645239E+001, 1.2497303E+001,-3.4637555E+000,-2.1851305E+000,-9.5775447E-001, 2.5568144E-003, 0.0000000E+000, 0.0000000E+000, 5.9454445E+000, 5.8932197E+000, 6.5707755E-004, 6.5707755E-004
 1.4791810E+001, 1.2497551E+001,-3.4827346E+000,-2.2446443E+000,-9.6884526E-001, 2.5560413E-003, 0.0000000E+000, 0.0000000E+000, 5.8521675E+000, 5.8038829E+000, 6.5707755E-004, 6.5707755E-004
 1.4938382E+001, 1.2497929E+001,-3.4997058E+000,-2.3211331E+000,-9.5845863E-001, 2.5550697E-003, 0.0000000E+000, 0.0000000E+000, 5.8003578E+000, 5.7211869E+000, 6.5707755E-004, 6.5707755E-004
 1.5084954E+001, 1.2498384E+001,-3.5181517E+000,-2.3778466E+000,-9.5972973E-001, 2.5539552E-003, 0.0000000E+000, 0.0000000E+000, 5.7348429E+000, 5.6452103E+000, 6.5707755E-004, 6.5707755E-004
 1.5231525E+001, 1.2498839E+001,-3.5361890E+000,-2.3961623E+000,-9.8214934E-001, 2.5528051E-003, 0.0000000E+000, 0.0000000E+000, 5.6676378E+000, 5.5868912E+000, 6.5707755E-004, 6.5707755E-004
 1.5378098E+001, 1.2499116E+001,-3.5539992E+000,-2.4493582E+000,-9.6296322E-001, 2.5516931E-003, 0.0000000E+000, 0.0000000E+000, 5.6457257E+000, 5.5353467E+000, 6.5707755E-004, 6.5707755E-004
 1.5524669E+001, 1.2499268E+001,-3.5695695E+000,-2.4832333E+000,-9.6352648E-001, 2.5507721E-003, 0.0000000E+000, 0.0000000E+000, 5.6065301E+000, 5.4854900E+000, 6.5707755E-004, 6.5707755E-004
 1.5671241E+001, 1.2499409E+001,-3.5811250E+000,-2.5004048E+000,-9.8756837E-001, 2.5500610E-003, 0.0000000E+000, 0.0000000E+000, 5.5592843E+000, 5.4328607E+000, 6.5707755E-004, 6.5707755E-004
 1.5817813E+001, 1.2499764E+001,-3.5892899E+000,-2.5418033E+000,-9.6551931E-001, 2.5495721E-003, 0.0000000E+000, 0.0000000E+000, 5.5425839E+000, 5.4057014E+000, 6.5707755E-004, 6.5707755E-004
 1.5964384E+001, 1.2500335E+001,-3.5920433E+000,-2.5549654E+000,-9.6581993E-001, 2.5493086E-003, 0.0000000E+000, 0.0000000E+000, 5.5217084E+000, 5.3900557E+000, 6.5707755E-004, 6.5707755E-004
 1.6110956E+001, 1.2500942E+001,-3.5860929E+000,-2.5522032E+000,-9.9317725E-001, 2.5492416E-003, 0.0000000E+000, 0.0000000E+000, 5.5039508E+000, 5.3720175E+000, 6.5707755E-004, 6.5707755E-004
 1.6257528E+001, 1.2501396E+001,-3.5773448E+000,-2.5501419E+000,-9.6773495E-001, 2.5493159E-003, 0.0000000E+000, 0.0000000E+000, 5.5399510E+000, 5.4087240E+000, 6.5707755E-004, 6.5707755E-004
 1.6404100E+001, 1.2501743E+001,-3.5651073E+000,-2.5304058E+000,-9.7559424E-001, 2.5495261E-003, 0.0000000E+000, 0.0000000E+000, 5.5593359E+000, 5.4331846E+000, 6.5707755E-004, 6.5707755E-004
 1.6550671E+001, 1.2501990E+001,-3.5480575E+000,-2.4804713E+000,-9.7631606E-001, 2.5498649E-003, 0.0000000E+000, 0.0000000E+000, 5.6020816E+000, 5.4996946E+000, 6.5707755E-004, 6.5707755E-004
 1.6697243E+001, 1.2502071E+001,-3.5356607E+000,-2.4272654E+000,-9.7770070E-001, 2.5503457E-003, 0.0000000E+000, 0.0000000E+000, 5.6685379E+000, 5.5639947E+000, 6.5707755E-004, 6.5707755E-004
 1.6843815E+001, 1.2502005E+001,-3.5261467E+000,-2.3946629E+000,-9.9205993E-001, 2.5510013E-003, 0.0000000E+000, 0.0000000E+000, 5.7484463E+000, 5.5916867E+000, 6.5707755E-004, 6.5707755E-004
 1.6990387E+001, 1.2501809E+001,-3.5124234E+000,-2.3269287E+000,-9.9490137E-001, 2.5518504E-003, 0.0000000E+000, 0.0000000E+000, 5.7981787E+000, 5.6701075E+000, 6.5707755E-004, 6.5707755E-004
 1.7136959E+001, 1.2501517E+001,-3.5010357E+000,-2.2819365E+000,-9.9942885E-001, 2.5529335E-003, 0.0000000E+000, 0.0000000E+000, 5.8873692E+000, 5.7216691E+000, 6.5707755E-004, 6.5707755E-004
 1.7283531E+001, 1.2501237E+001,-3.4919278E+000,-2.2244159E+000,-1.0213615E+000, 2.5541050E-003, 0.0000000E+000, 0.0000000E+000, 5.9448247E+000, 5.7660863E+000, 6.5707755E-004, 6.5707755E-004
 1.7430101E+001, 1.2500987E+001,-3.4869268E+000,-2.1884870E+000,-1.0099463E+000, 2.5553610E-003, 0.0000000E+000, 0.0000000E+000, 6.0082330E+000, 5.8181819E+000, 6.5707755E-004, 6.5707755E-004
 1.7576674E+001, 1.2500793E+001,-3.4837072E+000,-2.1665769E+000,-1.0093600E+000, 2.5565941E-003, 0.0000000E+000, 0.0000000E+000, 6.0550651E+000, 5.8437054E+000, 6.5707755E-004, 6.5707755E-004
 1.7723246E+001, 1.2500464E+001,-3.4802472E+000,-2.1417185E+000,-1.0098456E+000, 2.5576763E-003, 0.0000000E+000, 0.0000000E+000, 6.0847100E+000, 5.8712101E+000, 6.5707755E-004, 6.5707755E-004
 1.7869818E+001, 1.2500155E+001,-3.4828674E+000,-2.1164998E+000,-1.0114863E+000, 2.5585153E-003, 0.0000000E+000, 0.0000000E+000, 6.1040641E+000, 5.8918603E+000, 6.5707755E-004, 6.5707755E-004
 1.8016390E+001, 1.2499879E+001,-3.4867475E+000,-2.1040469E+000,-1.0159482E+000, 2.5590228E-003, 0.0000000E+000, 0.0000000E+000, 6.1288043E+000, 5.8956952E+000, 6.5707755E-004, 6.5707755E-004
 1.8162960E+001, 1.2499610E+001,-3.4970444E+000,-2.1110064E+000,-1.0184018E+000, 2.5592196E-003, 0.0000000E+000, 0.0000000E+000, 6.1238005E+000, 5.8757169E+000, 6.5707755E-004, 6.5707755E-004
 1.8309532E+001, 1.2499429E+001,-3.5158115E+000,-2.1237506E+000,-1.0205693E+000, 2.5591581E-003, 0.0000000E+000, 0.0000000E+000, 6.0989093E+000, 5.8418566E+000, 6.5707755E-004, 6.5707755E-004
 1.8456104E+001, 1.2499388E+001,-3.5352541E+000,-2.1657386E+000,-1.0194759E+000, 2.5589171E-003, 0.0000000E+000, 0.0000000E+000, 6.0439762E+000, 5.7814787E+000, 6.5707755E-004, 6.5707755E-004
 1.8602676E+001, 1.2499636E+001,-3.5539774E+000,-2.2414939E+000,-1.0211597E+000, 2.5585746E-003, 0.0000000E+000, 0.0000000E+000, 5.9687204E+000, 5.6855632E+000, 6.5707755E-004, 6.5707755E-004
 1.8749249E+001, 1.2499957E+001,-3.5694579E+000,-2.3199768E+000,-1.0214403E+000, 2.5582071E-003, 0.0000000E+000, 0.0000000E+000, 5.8645813E+000, 5.5916407E+000, 6.5707755E-004, 6.5707755E-004
 1.8895821E+001, 1.2500220E+001,-3.5793464E+000,-2.3902734E+000,-1.0207518E+000, 2.5578599E-003, 0.0000000E+000, 0.0000000E+000, 5.7705557E+000, 5.5124060E+000, 6.5707755E-004, 6.5707755E-004
 1.9042391E+001, 1.2500379E+001,-3.5827577E+000,-2.4457272E+000,-1.0185441E+000, 2.5575955E-003, 0.0000000E+000, 0.0000000E+000, 5.6945603E+000, 5.4559080E+000, 6.5707755E-004, 6.5707755E-004
 1.9188963E+001, 1.2500463E+001,-3.5790927E+000,-2.4695528E+000,-1.0174960E+000, 2.5574414E-003, 0.0000000E+000, 0.0000000E+000, 5.6395520E+000, 5.4368795E+000, 6.5707755E-004, 6.5707755E-004
 1.9335535E+001, 1.2500715E+001,-3.5740157E+000,-2.4654600E+000,-1.0147058E+000, 2.5574011E-003, 0.0000000E+000, 0.0000000E+000, 5.6244503E+000, 5.4490906E+000, 6.5707755E-004, 6.5707755E-004
 1.9482107E+001, 1.2500571E+001,-3.5684803E+000,-2.4343064E+000,-1.0139969E+000, 2.5574789E-003, 0.0000000E+000, 0.0000000E+000, 5.6360227E+000, 5.4863448E+000, 6.5707755E-004, 6.5707755E-004
 1.9628679E+001, 1.2500365E+001,-3.5611158E+000,-2.3909062E+000,-1.0142577E+000, 2.5576483E-003, 0.0000000E+000, 0.0000000E+000, 5.6697318E+000, 5.5366433E+000, 6.5707755E-004, 6.5707755E-004
 1.9775249E+001, 1.2500147E+001,-3.5568260E+000,-2.3371131E+000,-1.0133883E+000, 2.5578342E-003, 0.0000000E+000, 0.0000000E+000, 5.7156233E+000, 5.5953780E+000, 6.5707755E-004, 6.5707755E-004
 1.9921822E+001, 1.2499939E+001,-3.5543547E+000,-2.2756764E+000,-1.0126666E+000, 2.5580404E-003, 0.0000000E+000, 0.0000000E+000, 5.7669583E+000, 5.6597991E+000, 6.5707755E-004, 6.5707755E-004
 2.0068394E+001, 1.2499799E+001,-3.5509956E+000,-2.2124543E+000,-1.0160729E+000, 2.5582047E-003, 0.0000000E+000, 0.0000000E+000, 5.8214184E+000, 5.7228342E+000, 6.5707755E-004, 6.5707755E-004
 2.0214966E+001, 1.2499788E+001,-3.5529088E+000,-2.1457756E+000,-1.0172743E+000, 2.5583073E-003, 0.0000000E+000, 0.0000000E+000, 5.8796267E+000, 5.7863871E+000, 6.5707755E-004, 6.5707755E-004
 2.0361538E+001, 1.2499841E+001,-3.5578468E+000,-2.0775832E+000,-1.0207443E+000, 2.5583389E-003, 0.0000000E+000, 0.0000000E+000, 5.9352608E+000, 5.8462247E+000, 6.5707755E-004, 6.5707755E-004
 2.0508110E+001, 1.2499940E+001,-3.5626969E+000,-2.0132369E+000,-1.0234207E+000, 2.5583015E-003, 0.0000000E+000, 0.0000000E+000, 5.9887853E+000, 5.9031437E+000, 6.5707755E-004, 6.5707755E-004
 2.0654680E+001, 1.2500041E+001,-3.5731438E+000,-1.9552666E+000,-1.0237337E+000, 2.5581998E-003, 0.0000000E+000, 0.0000000E+000, 6.0370557E+000, 5.9504553E+000, 6.5707755E-004, 6.5707755E-004
 2.0801252E+001, 1.2500192E+001,-3.5864873E+000,-1.8977148E+000,-1.0270151E+000, 2.5580385E-003, 0.0000000E+000, 0.0000000E+000, 6.0778503E+000, 5.9915331E+000, 6.5707755E-004, 6.5707755E-004
 2.0947824E+001, 1.2500355E+001,-3.5992287E+000,-1.8445892E+000,-1.0334607E+000, 2.5578335E-003, 0.0000000E+000, 0.0000000E+000, 6.1140870E+000, 6.0256340E+000, 6.5707755E-004, 6.5707755E-004
 2.1094397E+001, 1.2500500E+001,-3.6139754E+000,-1.7956303E+000,-1.0399644E+000, 2.5575807E-003, 0.0000000E+000, 0.0000000E+000, 6.1485128E+000, 6.0534872E+000, 6.5707755E-004, 6.5707755E-004
 2.1240969E+001, 1.2500656E+001,-3.6274538E+000,-1.7537367E+000,-1.0442653E+000, 2.5572890E-003, 0.0000000E+000, 0.0000000E+000, 6.1727892E+000, 6.0777572E+000, 6.5707755E-004, 6.5707755E-004
